Price,Open,High,Low,Vol.,Day,Month,Year,DayOfWeek,
"49,595.50","45,160.50","49,774.00","45,008.80",137.52,1,3,2021,0,"49,595.60"
"48,424.20","49,595.60","50,191.90","47,100.60",102.1,2,3,2021,1,"48,422.20"
"50,395.10","48,422.20","52,567.90","48,159.20",44.93,3,3,2021,2,"50,388.00"
"48,428.00","50,388.00","51,757.70","47,521.80",9.56,4,3,2021,3,"48,363.60"
"48,792.50","48,363.60","49,429.40","46,370.10",113.64,5,3,2021,4,"48,798.70"
"48,855.60","48,798.70","49,191.80","47,132.80",66.66,6,3,2021,5,"48,899.00"
"50,982.30","48,899.00","51,434.10","48,890.60",82.91,7,3,2021,6,"50,988.90"
"52,311.00","50,988.90","52,384.90","49,338.10",68.14,8,3,2021,0,"52,352.40"
"54,879.00","52,352.40","54,880.60","51,941.30",114.06,9,3,2021,1,"54,882.70"
"55,851.90","54,882.70","57,328.70","53,073.60",140.96,10,3,2021,2,"55,851.20"
"57,799.50","55,851.20","58,135.00","54,351.80",129.63,11,3,2021,3,"57,806.20"
"57,265.10","57,806.20","58,052.30","55,134.50",116.96,12,3,2021,4,"57,267.40"
"61,195.30","57,267.40","61,795.80","56,118.80",134.64,13,3,2021,5,"61,192.70"
"59,113.70","61,192.70","61,673.70","59,113.70",80.29,14,3,2021,6,"59,117.40"
"55,791.30","59,117.40","60,565.90","55,088.80",117.71,15,3,2021,0,"55,619.50"
"56,889.70","55,619.50","56,889.70","53,342.60",128.51,16,3,2021,1,"56,892.90"
"58,913.50","56,892.90","58,933.20","54,253.20",118.26,17,3,2021,2,"58,911.80"
"57,656.00","58,911.80","60,088.00","57,099.60",102.62,18,3,2021,3,"57,645.00"
"58,088.00","57,645.00","59,448.30","56,305.10",83.98,19,3,2021,4,"58,084.10"
"58,093.40","58,084.10","59,882.10","57,863.00",67.83,20,3,2021,5,"58,097.40"
"57,383.80","58,097.40","58,583.80","55,583.30",77.47,21,3,2021,6,"57,379.30"
"54,158.30","57,379.30","58,379.90","53,784.20",95.53,22,3,2021,0,"54,117.50"
"54,452.50","54,117.50","55,813.80","52,992.30",84.84,23,3,2021,1,"54,309.10"
"52,325.40","54,309.10","57,169.40","51,725.40",137.91,24,3,2021,2,"52,330.00"
"51,322.30","52,330.00","53,175.40","50,441.30",143.35,25,3,2021,3,"51,317.40"
"55,036.10","51,317.40","55,074.10","51,302.00",100.3,26,3,2021,4,"55,033.80"
"55,862.90","55,033.80","56,531.10","54,010.20",73.87,27,3,2021,5,"55,856.90"
"55,765.20","55,856.90","56,504.20","54,711.30",58.71,28,3,2021,6,"55,764.70"
"57,616.20","55,764.70","58,392.60","54,951.10",107.91,29,3,2021,0,"57,614.60"
"58,771.30","57,614.60","59,366.90","57,077.10",86.21,30,3,2021,1,"58,771.40"
"58,763.70","58,771.40","59,795.60","56,991.60",98.06,31,3,2021,2,"58,763.20"
"58,718.30","58,763.20","59,406.50","58,040.70",69.04,1,4,2021,3,"58,718.20"
"58,977.30","58,718.20","60,134.90","58,466.50",72.37,2,4,2021,4,"58,976.80"
"57,059.90","58,976.80","59,770.50","56,906.70",68.74,3,4,2021,5,"57,059.70"
"58,199.90","57,059.70","58,464.80","56,470.60",57.21,4,4,2021,6,"58,202.30"
"58,993.40","58,202.30","59,205.10","56,842.70",54.13,5,4,2021,0,"59,169.00"
"57,996.30","59,169.00","59,487.00","57,403.30",77.15,6,4,2021,1,"57,996.30"
"55,948.70","57,996.30","58,627.70","55,489.30",110.69,7,4,2021,2,"55,948.00"
"58,077.40","55,948.00","58,136.70","55,721.60",64.78,8,4,2021,3,"58,076.80"
"58,118.70","58,076.80","58,890.90","57,686.00",59.22,9,4,2021,4,"58,127.40"
"59,748.40","58,127.40","61,229.00","57,900.00",103.72,10,4,2021,5,"59,772.40"
"59,978.70","59,772.40","60,667.10","59,250.30",58.2,11,4,2021,6,"59,982.10"
"59,863.80","59,982.10","61,259.90","59,569.20",81.88,12,4,2021,0,"59,863.60"
"63,540.90","59,863.60","63,659.00","59,839.40",126.56,13,4,2021,1,"63,544.20"
"62,980.40","63,544.20","64,778.00","61,366.30",130.43,14,4,2021,2,"62,978.60"
"63,216.00","62,978.60","63,729.10","62,067.50",76.97,15,4,2021,3,"63,211.60"
"61,379.70","63,211.60","63,518.50","60,027.30",136.85,16,4,2021,4,"61,358.30"
"60,041.90","61,358.30","62,509.10","59,672.10",84.08,17,4,2021,5,"60,043.20"
"56,207.10","60,043.20","60,362.10","51,817.60",216.81,18,4,2021,6,"56,208.10"
"55,646.10","56,208.10","57,517.00","54,272.30",117.51,19,4,2021,0,"55,645.10"
"56,483.20","55,645.10","57,054.90","53,422.50",115.49,20,4,2021,1,"56,479.50"
"53,820.20","56,479.50","56,764.40","53,657.60",100.26,21,4,2021,2,"53,821.30"
"51,729.50","53,821.30","55,408.40","50,590.90",168.13,22,4,2021,3,"51,707.10"
"51,143.60","51,707.10","52,099.90","47,659.40",214.46,23,4,2021,4,"51,140.80"
"50,088.90","51,140.80","51,183.00","48,775.20",82.25,24,4,2021,5,"50,088.20"
"48,963.60","50,088.20","50,532.40","47,098.50",59.2,25,4,2021,6,"48,963.50"
"54,020.50","48,963.50","54,320.90","48,815.90",129.76,26,4,2021,0,"54,011.10"
"55,036.50","54,011.10","55,427.80","53,345.00",84.08,27,4,2021,1,"55,036.00"
"54,841.40","55,036.00","56,419.90","53,876.40",86.96,28,4,2021,2,"54,838.60"
"53,560.80","54,838.60","55,173.70","52,400.00",83.9,29,4,2021,3,"53,562.30"
"57,720.30","53,562.30","57,925.60","53,088.70",103.74,30,4,2021,4,"57,719.10"
"57,807.10","57,719.10","58,449.40","57,029.50",63.41,1,5,2021,5,"57,807.20"
"56,603.80","57,807.20","57,868.40","56,110.50",53.61,2,5,2021,6,"56,605.80"
"57,169.80","56,605.80","58,925.10","56,562.40",89.24,3,5,2021,0,"57,170.60"
"53,741.50","57,170.60","57,201.30","53,741.50",132.33,4,5,2021,1,"53,872.50"
"57,441.30","53,872.50","57,936.40","53,872.50",119.82,5,5,2021,2,"57,441.00"
"56,405.40","57,441.00","58,364.90","55,294.50",109.02,6,5,2021,3,"56,411.40"
"57,337.20","56,411.40","58,639.30","55,300.10",110.01,7,5,2021,4,"57,330.30"
"58,840.10","57,330.30","59,471.10","56,972.20",101.27,8,5,2021,5,"58,840.60"
"58,238.30","58,840.60","59,227.00","56,414.40",103.59,9,5,2021,6,"58,251.20"
"55,848.90","58,251.20","59,523.90","53,678.30",142.61,10,5,2021,0,"55,846.10"
"56,695.70","55,846.10","56,871.10","54,550.40",96.47,11,5,2021,1,"56,694.50"
"49,384.20","56,694.50","57,938.50","49,187.00",160.74,12,5,2021,2,"49,398.20"
"49,704.60","49,398.20","51,337.30","46,331.10",236.71,13,5,2021,3,"49,704.90"
"49,839.80","49,704.90","51,459.20","48,874.00",118.84,14,5,2021,4,"49,839.10"
"46,708.80","49,839.10","50,640.90","46,650.20",131.91,15,5,2021,5,"46,729.30"
"46,426.40","46,729.30","49,764.30","43,920.80",180.07,16,5,2021,6,"46,424.20"
"43,541.30","46,424.20","46,545.40","42,201.50",274.76,17,5,2021,0,"43,538.50"
"42,897.30","43,538.50","45,770.90","42,293.90",154.96,18,5,2021,1,"42,898.30"
"36,720.50","42,898.30","43,516.60","30,261.70",607.1,19,5,2021,2,"36,706.80"
"40,717.20","36,706.80","42,425.90","35,010.40",269.75,20,5,2021,3,"40,611.20"
"37,297.40","40,611.20","42,108.30","33,592.30",315.5,21,5,2021,4,"37,291.00"
"37,448.30","37,291.00","38,776.00","35,314.90",185.83,22,5,2021,5,"37,446.80"
"34,679.70","37,446.80","38,248.70","31,192.40",325.73,23,5,2021,6,"34,720.30"
"38,750.60","34,720.30","39,851.70","34,474.60",244.88,24,5,2021,0,"38,753.60"
"38,378.30","38,753.60","39,740.80","36,540.70",163.01,25,5,2021,1,"38,375.70"
"39,249.20","38,375.70","40,750.00","37,847.00",153.8,26,5,2021,2,"39,249.00"
"38,417.30","39,249.00","40,322.20","37,190.80",122.93,27,5,2021,3,"38,543.20"
"35,662.50","38,543.20","38,844.10","34,772.40",199.58,28,5,2021,4,"35,664.50"
"34,584.60","35,664.50","37,227.10","33,664.20",160.43,29,5,2021,5,"34,589.30"
"35,652.80","34,589.30","36,388.60","33,441.00",104.18,30,5,2021,6,"35,644.00"
"37,298.60","35,644.00","37,480.70","34,213.20",131.7,31,5,2021,0,"37,294.30"
"36,687.60","37,294.30","37,850.30","35,742.70",113.48,1,6,2021,1,"36,687.70"
"37,555.80","36,687.70","38,199.90","35,981.10",96.89,2,6,2021,2,"37,555.70"
"39,187.30","37,555.70","39,462.30","37,193.60",106.44,3,6,2021,3,"39,191.40"
"36,851.30","39,191.40","39,255.40","35,659.90",127.71,4,6,2021,4,"36,841.20"
"35,520.00","36,841.20","37,887.60","34,832.00",101.48,5,6,2021,5,"35,518.70"
"35,815.40","35,518.70","36,434.00","35,265.30",62.2,6,6,2021,6,"35,815.40"
"33,578.00","35,815.40","36,754.60","33,410.10",119.5,7,6,2021,0,"33,574.60"
"33,382.90","33,574.60","34,047.80","31,158.10",193.54,8,6,2021,1,"33,385.50"
"37,332.20","33,385.50","37,517.60","32,428.60",209.82,9,6,2021,2,"37,375.20"
"36,649.40","37,375.20","38,340.80","35,824.00",154.32,10,6,2021,3,"36,654.30"
"37,314.60","36,654.30","37,641.10","36,003.30",109.15,11,6,2021,4,"37,334.40"
"35,467.50","37,334.40","37,437.30","34,703.30",87.73,12,6,2021,5,"35,467.50"
"39,022.90","35,467.50","39,321.60","34,827.00",123.32,13,6,2021,6,"39,024.10"
"40,529.40","39,024.10","40,970.40","38,769.90",157.35,14,6,2021,0,"40,522.50"
"40,156.10","40,522.50","41,318.00","39,589.90",117.55,15,6,2021,1,"40,148.10"
"38,336.00","40,148.10","40,494.40","38,156.40",123.52,16,6,2021,2,"38,337.80"
"38,052.00","38,337.80","39,529.90","37,425.30",109.58,17,6,2021,3,"38,045.50"
"35,749.40","38,045.50","38,166.00","35,198.50",102.84,18,6,2021,4,"35,770.00"
"35,513.40","35,770.00","36,357.30","34,845.50",105.46,19,6,2021,5,"35,510.90"
"35,595.80","35,510.90","36,097.90","33,378.00",137.48,20,6,2021,6,"35,597.90"
"31,692.00","35,597.90","35,708.40","31,284.10",256.87,21,6,2021,0,"31,682.70"
"32,496.40","31,682.70","33,272.50","28,901.80",309.65,22,6,2021,1,"32,498.30"
"33,674.30","32,498.30","34,784.30","31,736.50",173.34,23,6,2021,2,"33,678.10"
"34,665.80","33,678.10","35,249.90","32,356.70",119.25,24,6,2021,3,"34,660.50"
"31,594.00","34,660.50","35,490.90","31,337.90",193.43,25,6,2021,4,"31,592.10"
"32,243.40","31,592.10","32,643.00","30,206.90",156.67,26,6,2021,5,"32,247.10"
"34,678.50","32,247.10","34,685.50","32,041.70",148.8,27,6,2021,6,"34,682.20"
"34,475.90","34,682.20","35,231.20","33,944.90",112,28,6,2021,0,"34,477.30"
"35,834.70","34,477.30","36,590.30","34,247.60",97.27,29,6,2021,1,"35,832.60"
"35,026.90","35,832.60","36,089.50","34,126.60",107.07,30,6,2021,2,"35,030.70"
"33,543.60","35,030.70","35,032.70","32,839.20",27.41,1,7,2021,3,"33,542.20"
"33,813.40","33,542.20","33,925.90","32,734.60",78.93,2,7,2021,4,"33,814.20"
"34,742.80","33,814.20","34,909.80","33,363.30",55.69,3,7,2021,5,"34,742.80"
"35,298.20","34,742.80","35,957.60","34,740.10",56.13,4,7,2021,6,"35,297.00"
"33,687.80","35,297.00","35,300.50","33,164.10",88.36,5,7,2021,0,"33,688.50"
"34,225.60","33,688.50","35,062.00","33,581.70",83.63,6,7,2021,1,"34,228.70"
"33,867.80","34,228.70","35,036.60","33,801.30",72.03,7,7,2021,2,"33,859.40"
"32,866.30","33,859.40","33,923.20","32,146.90",108.09,8,7,2021,3,"32,866.30"
"33,797.40","32,866.30","34,079.20","32,367.00",67.14,9,7,2021,4,"33,797.70"
"33,510.60","33,797.70","34,221.00","33,056.80",50.94,10,7,2021,5,"33,510.80"
"34,227.70","33,510.80","34,580.60","33,319.80",35.72,11,7,2021,6,"34,228.30"
"33,113.00","34,228.30","34,598.00","32,662.80",63.24,12,7,2021,0,"33,106.10"
"32,728.10","33,106.10","33,307.70","32,259.50",60.04,13,7,2021,1,"32,727.80"
"32,820.70","32,727.80","33,051.90","31,611.20",69.56,14,7,2021,2,"32,820.50"
"31,840.50","32,820.50","33,157.00","31,175.80",76.95,15,7,2021,3,"31,842.30"
"31,394.00","31,842.30","32,239.80","31,062.20",70.48,16,7,2021,4,"31,384.40"
"31,518.60","31,384.40","31,914.80","31,207.80",58.06,17,7,2021,5,"31,517.90"
"31,785.40","31,517.90","32,408.20","31,220.60",57.01,18,7,2021,6,"31,782.90"
"30,837.20","31,782.90","31,887.00","30,478.20",77.48,19,7,2021,0,"30,835.40"
"29,793.80","30,835.40","31,040.80","29,310.20",97.46,20,7,2021,1,"29,794.70"
"32,131.40","29,794.70","32,794.60","29,519.30",118.34,21,7,2021,2,"32,131.70"
"32,298.90","32,131.70","32,585.40","31,729.40",64.87,22,7,2021,3,"32,297.90"
"33,603.30","32,297.90","33,605.60","32,041.10",66.15,23,7,2021,4,"33,600.50"
"33,824.80","33,600.50","33,955.00","33,412.90",67.14,24,7,2021,5,"34,392.50"
"35,391.10","34,392.50","35,391.10","33,881.30",65.1,25,7,2021,6,"35,392.30"
"37,276.60","35,392.30","40,522.90","35,236.70",177.63,26,7,2021,0,"37,294.30"
"39,452.00","37,294.30","39,455.90","36,427.40",100.24,27,7,2021,1,"39,450.40"
"40,003.20","39,450.40","40,862.20","38,883.80",148.92,28,7,2021,2,"40,009.00"
"40,001.40","40,009.00","40,630.70","39,340.80",75.3,29,7,2021,3,"40,001.10"
"42,203.40","40,001.10","42,264.40","38,358.40",98.45,30,7,2021,4,"42,201.40"
"41,553.70","42,201.40","42,285.30","41,066.40",44.65,31,7,2021,5,"41,510.00"
"39,878.30","41,510.00","42,565.00","39,556.50",80.33,1,8,2021,6,"39,869.80"
"39,168.40","39,869.80","40,449.00","38,692.50",74.81,2,8,2021,0,"39,167.40"
"38,130.30","39,167.40","39,766.60","37,688.20",0.26,3,8,2021,1,"38,188.40"
"39,736.90","38,188.40","39,956.50","37,556.00",79.22,4,8,2021,2,"39,734.40"
"40,867.20","39,734.40","41,366.30","37,365.40",130.6,5,8,2021,3,"40,868.40"
"42,795.40","40,868.40","43,253.40","39,905.40",111.93,6,8,2021,4,"42,784.70"
"44,614.20","42,784.70","44,697.30","42,611.00",112.84,7,8,2021,5,"44,584.90"
"43,792.80","44,584.90","45,284.10","43,314.40",105.25,8,8,2021,6,"43,794.90"
"46,284.30","43,794.90","46,460.70","42,824.10",117.08,9,8,2021,0,"46,281.80"
"45,593.80","46,281.80","46,663.40","44,681.20",80.55,10,8,2021,1,"45,593.20"
"45,564.30","45,593.20","46,736.50","45,367.90",75.43,11,8,2021,2,"45,562.30"
"44,403.40","45,562.30","46,213.80","43,814.70",81.07,12,8,2021,3,"44,404.00"
"47,809.10","44,404.00","47,836.00","44,242.40",75.27,13,8,2021,4,"47,809.60"
"47,081.50","47,809.60","48,090.90","46,117.20",64.29,14,8,2021,5,"47,082.60"
"46,991.30","47,082.60","47,344.10","45,564.10",58.11,15,8,2021,6,"46,991.60"
"45,996.30","46,991.60","48,002.40","45,672.10",2.41,16,8,2021,0,"45,907.50"
"44,691.60","45,907.50","47,140.60","44,441.30",84.14,17,8,2021,1,"44,691.10"
"44,723.80","44,691.10","46,004.90","44,230.00",22.36,18,8,2021,2,"44,725.90"
"46,755.90","44,725.90","47,012.30","43,986.70",77.92,19,8,2021,3,"46,756.70"
"49,324.00","46,756.70","49,343.30","46,646.80",83.19,20,8,2021,4,"49,330.00"
"48,875.80","49,330.00","49,719.10","48,293.50",18.2,21,8,2021,5,"48,870.40"
"49,254.50","48,870.40","49,480.30","48,151.00",49.32,22,8,2021,6,"49,255.40"
"49,539.70","49,255.40","50,498.80","49,038.60",75.37,23,8,2021,0,"49,532.50"
"47,714.70","49,532.50","49,847.40","47,623.60",74.26,24,8,2021,1,"47,707.40"
"48,994.50","47,707.40","49,230.20","47,163.30",63.54,25,8,2021,2,"48,994.40"
"46,831.60","48,994.40","49,347.80","46,360.40",73.79,26,8,2021,3,"46,830.20"
